rec_id_hour,datetime,season_hour,year_hour,month_hour,hour,holiday_hour,weekday_hour,workingday_hour,weathersit_hour,temp_hour,atemp_hour,hum_hour,windspeed_hour,casual_hour,registered_hour,cnt_hour,day_of_week,rec_id_day,season_day,year_day,month_day,holiday_day,weekday_day,workingday_day,weathersit_day,temp_day,atemp_day,hum_day,windspeed_day,casual_day,registered_day,cnt_day
8724,2012-01-04,Winter,2012,Jan,7,0,Wednesday,Yes,Clear,0.8200000000000001,2.275,44.0,12.998000000000001,1,151,152,Wednesday,369,Winter,2012,Jan,0,Wednesday,Yes,Misty,4.4075,5.96685,41.4583,12.3749,95,2273,2368
8725,2012-01-04,Winter,2012,Jan,8,0,Wednesday,Yes,Clear,0.8200000000000001,3.0300000000000002,44.0,8.9981,5,310,315,Wednesday,369,Winter,2012,Jan,0,Wednesday,Yes,Misty,4.4075,5.96685,41.4583,12.3749,95,2273,2368
8726,2012-01-04,Winter,2012,Jan,9,0,Wednesday,Yes,Clear,1.6400000000000001,3.0300000000000002,45.0,8.9981,7,173,180,Wednesday,369,Winter,2012,Jan,0,Wednesday,Yes,Misty,4.4075,5.96685,41.4583,12.3749,95,2273,2368
8727,2012-01-04,Winter,2012,Jan,10,0,Wednesday,Yes,Clear,2.46,5.305,45.0,0.0,7,57,64,Wednesday,369,Winter,2012,Jan,0,Wednesday,Yes,Misty,4.4075,5.96685,41.4583,12.3749,95,2273,2368
8728,2012-01-04,Winter,2012,Jan,11,0,Wednesday,Yes,Misty,3.2800000000000002,6.0600000000000005,42.0,6.0032,6,40,46,Wednesday,369,Winter,2012,Jan,0,Wednesday,Yes,Misty,4.4075,5.96685,41.4583,12.3749,95,2273,2368
8729,2012-01-04,Winter,2012,Jan,12,0,Wednesday,Yes,Misty,4.1000000000000005,5.305,46.0,12.998000000000001,9,75,84,Wednesday,369,Winter,2012,Jan,0,Wednesday,Yes,Misty,4.4075,5.96685,41.4583,12.3749,95,2273,2368
8730,2012-01-04,Winter,2012,Jan,13,0,Wednesday,Yes,Misty,5.74,6.0600000000000005,43.0,16.997899999999998,9,82,91,Wednesday,369,Winter,2012,Jan,0,Wednesday,Yes,Misty,4.4075,5.96685,41.4583,12.3749,95,2273,2368
8731,2012-01-04,Winter,2012,Jan,14,0,Wednesday,Yes,Misty,5.74,6.0600000000000005,46.0,16.997899999999998,6,69,75,Wednesday,369,Winter,2012,Jan,0,Wednesday,Yes,Misty,4.4075,5.96685,41.4583,12.3749,95,2273,2368
8732,2012-01-04,Winter,2012,Jan,15,0,Wednesday,Yes,Misty,7.38,7.575,37.0,22.0028,9,81,90,Wednesday,369,Winter,2012,Jan,0,Wednesday,Yes,Misty,4.4075,5.96685,41.4583,12.3749,95,2273,2368
8733,2012-01-04,Winter,2012,Jan,16,0,Wednesday,Yes,Misty,7.38,8.334999999999999,40.0,19.0012,8,123,131,Wednesday,369,Winter,2012,Jan,0,Wednesday,Yes,Misty,4.4075,5.96685,41.4583,12.3749,95,2273,2368
8734,2012-01-04,Winter,2012,Jan,17,0,Wednesday,Yes,Misty,8.200000000000001,9.85,40.0,12.998000000000001,9,272,281,Wednesday,369,Winter,2012,Jan,0,Wednesday,Yes,Misty,4.4075,5.96685,41.4583,12.3749,95,2273,2368
8735,2012-01-04,Winter,2012,Jan,18,0,Wednesday,Yes,Misty,8.200000000000001,10.605,37.0,8.9981,9,280,289,Wednesday,369,Winter,2012,Jan,0,Wednesday,Yes,Misty,4.4075,5.96685,41.4583,12.3749,95,2273,2368
8736,2012-01-04,Winter,2012,Jan,19,0,Wednesday,Yes,Misty,8.200000000000001,11.365,40.0,7.0015,2,182,184,Wednesday,369,Winter,2012,Jan,0,Wednesday,Yes,Misty,4.4075,5.96685,41.4583,12.3749,95,2273,2368
8737,2012-01-04,Winter,2012,Jan,20,0,Wednesday,Yes,Misty,8.200000000000001,9.85,40.0,12.998000000000001,2,121,123,Wednesday,369,Winter,2012,Jan,0,Wednesday,Yes,Misty,4.4075,5.96685,41.4583,12.3749,95,2273,2368
8738,2012-01-04,Winter,2012,Jan,21,0,Wednesday,Yes,Misty,8.200000000000001,12.879999999999999,44.0,0.0,2,88,90,Wednesday,369,Winter,2012,Jan,0,Wednesday,Yes,Misty,4.4075,5.96685,41.4583,12.3749,95,2273,2368
8739,2012-01-04,Winter,2012,Jan,22,0,Wednesday,Yes,Misty,8.200000000000001,11.365,47.0,6.0032,4,48,52,Wednesday,369,Winter,2012,Jan,0,Wednesday,Yes,Misty,4.4075,5.96685,41.4583,12.3749,95,2273,2368
8740,2012-01-04,Winter,2012,Jan,23,0,Wednesday,Yes,Misty,8.200000000000001,11.365,44.0,7.0015,0,32,32,Wednesday,369,Winter,2012,Jan,0,Wednesday,Yes,Misty,4.4075,5.96685,41.4583,12.3749,95,2273,2368
8741,2012-01-05,Winter,2012,Jan,0,0,Thursday,Yes,Misty,9.02,11.365,47.0,12.998000000000001,1,13,14,Thursday,370,Winter,2012,Jan,0,Thursday,Yes,Clear,10.899153,13.9206,52.416700000000006,8.709128999999999,140,3132,3272
8742,2012-01-05,Winter,2012,Jan,1,0,Thursday,Yes,Clear,8.200000000000001,11.365,51.0,6.0032,0,5,5,Thursday,370,Winter,2012,Jan,0,Thursday,Yes,Clear,10.899153,13.9206,52.416700000000006,8.709128999999999,140,3132,3272
8743,2012-01-05,Winter,2012,Jan,2,0,Thursday,Yes,Clear,8.200000000000001,11.365,51.0,6.0032,0,4,4,Thursday,370,Winter,2012,Jan,0,Thursday,Yes,Clear,10.899153,13.9206,52.416700000000006,8.709128999999999,140,3132,3272
8744,2012-01-05,Winter,2012,Jan,3,0,Thursday,Yes,Clear,8.200000000000001,12.879999999999999,61.0,0.0,0,4,4,Thursday,370,Winter,2012,Jan,0,Thursday,Yes,Clear,10.899153,13.9206,52.416700000000006,8.709128999999999,140,3132,3272
8745,2012-01-05,Winter,2012,Jan,4,0,Thursday,Yes,Misty,8.200000000000001,11.365,59.0,6.0032,0,5,5,Thursday,370,Winter,2012,Jan,0,Thursday,Yes,Clear,10.899153,13.9206,52.416700000000006,8.709128999999999,140,3132,3272
8746,2012-01-05,Winter,2012,Jan,5,0,Thursday,Yes,Misty,8.200000000000001,11.365,59.0,6.0032,0,26,26,Thursday,370,Winter,2012,Jan,0,Thursday,Yes,Clear,10.899153,13.9206,52.416700000000006,8.709128999999999,140,3132,3272
8747,2012-01-05,Winter,2012,Jan,6,0,Thursday,Yes,Misty,8.200000000000001,10.605,75.0,8.9981,0,78,78,Thursday,370,Winter,2012,Jan,0,Thursday,Yes,Clear,10.899153,13.9206,52.416700000000006,8.709128999999999,140,3132,3272
8748,2012-01-05,Winter,2012,Jan,7,0,Thursday,Yes,Misty,8.200000000000001,11.365,69.0,6.0032,3,212,215,Thursday,370,Winter,2012,Jan,0,Thursday,Yes,Clear,10.899153,13.9206,52.416700000000006,8.709128999999999,140,3132,3272
8749,2012-01-05,Winter,2012,Jan,8,0,Thursday,Yes,Misty,8.200000000000001,12.879999999999999,75.0,0.0,11,377,388,Thursday,370,Winter,2012,Jan,0,Thursday,Yes,Clear,10.899153,13.9206,52.416700000000006,8.709128999999999,140,3132,3272
8750,2012-01-05,Winter,2012,Jan,9,0,Thursday,Yes,Misty,9.02,13.635,69.0,0.0,7,220,227,Thursday,370,Winter,2012,Jan,0,Thursday,Yes,Clear,10.899153,13.9206,52.416700000000006,8.709128999999999,140,3132,3272
8751,2012-01-05,Winter,2012,Jan,10,0,Thursday,Yes,Misty,9.84,12.879999999999999,52.0,6.0032,5,81,86,Thursday,370,Winter,2012,Jan,0,Thursday,Yes,Clear,10.899153,13.9206,52.416700000000006,8.709128999999999,140,3132,3272
8752,2012-01-05,Winter,2012,Jan,11,0,Thursday,Yes,Clear,12.299999999999999,16.665,49.0,0.0,6,78,84,Thursday,370,Winter,2012,Jan,0,Thursday,Yes,Clear,10.899153,13.9206,52.416700000000006,8.709128999999999,140,3132,3272
8753,2012-01-05,Winter,2012,Jan,12,0,Thursday,Yes,Clear,12.299999999999999,14.395,49.0,16.997899999999998,6,114,120,Thursday,370,Winter,2012,Jan,0,Thursday,Yes,Clear,10.899153,13.9206,52.416700000000006,8.709128999999999,140,3132,3272
8754,2012-01-05,Winter,2012,Jan,13,0,Thursday,Yes,Clear,13.940000000000001,15.15,42.0,19.999499999999998,6,112,118,Thursday,370,Winter,2012,Jan,0,Thursday,Yes,Clear,10.899153,13.9206,52.416700000000006,8.709128999999999,140,3132,3272
8755,2012-01-05,Winter,2012,Jan,14,0,Thursday,Yes,Clear,13.940000000000001,15.909999999999998,39.0,19.0012,13,104,117,Thursday,370,Winter,2012,Jan,0,Thursday,Yes,Clear,10.899153,13.9206,52.416700000000006,8.709128999999999,140,3132,3272
8756,2012-01-05,Winter,2012,Jan,15,0,Thursday,Yes,Clear,14.76,16.665,34.0,19.0012,6,113,119,Thursday,370,Winter,2012,Jan,0,Thursday,Yes,Clear,10.899153,13.9206,52.416700000000006,8.709128999999999,140,3132,3272
8757,2012-01-05,Winter,2012,Jan,16,0,Thursday,Yes,Clear,14.76,16.665,34.0,19.0012,19,178,197,Thursday,370,Winter,2012,Jan,0,Thursday,Yes,Clear,10.899153,13.9206,52.416700000000006,8.709128999999999,140,3132,3272
8758,2012-01-05,Winter,2012,Jan,17,0,Thursday,Yes,Misty,14.76,17.424999999999997,34.0,12.998000000000001,19,393,412,Thursday,370,Winter,2012,Jan,0,Thursday,Yes,Clear,10.899153,13.9206,52.416700000000006,8.709128999999999,140,3132,3272
8759,2012-01-05,Winter,2012,Jan,18,0,Thursday,Yes,Clear,13.940000000000001,16.665,36.0,11.0014,9,374,383,Thursday,370,Winter,2012,Jan,0,Thursday,Yes,Clear,10.899153,13.9206,52.416700000000006,8.709128999999999,140,3132,3272
8760,2012-01-05,Winter,2012,Jan,19,0,Thursday,Yes,Clear,13.940000000000001,17.424999999999997,34.0,6.0032,10,255,265,Thursday,370,Winter,2012,Jan,0,Thursday,Yes,Clear,10.899153,13.9206,52.416700000000006,8.709128999999999,140,3132,3272
8761,2012-01-05,Winter,2012,Jan,20,0,Thursday,Yes,Clear,12.299999999999999,16.665,49.0,0.0,5,172,177,Thursday,370,Winter,2012,Jan,0,Thursday,Yes,Clear,10.899153,13.9206,52.416700000000006,8.709128999999999,140,3132,3272
8762,2012-01-05,Winter,2012,Jan,21,0,Thursday,Yes,Clear,10.66,13.635,60.0,8.9981,9,88,97,Thursday,370,Winter,2012,Jan,0,Thursday,Yes,Clear,10.899153,13.9206,52.416700000000006,8.709128999999999,140,3132,3272
8763,2012-01-05,Winter,2012,Jan,22,0,Thursday,Yes,Clear,10.66,12.879999999999999,60.0,11.0014,1,70,71,Thursday,370,Winter,2012,Jan,0,Thursday,Yes,Clear,10.899153,13.9206,52.416700000000006,8.709128999999999,140,3132,3272
8764,2012-01-05,Winter,2012,Jan,23,0,Thursday,Yes,Clear,9.84,12.879999999999999,70.0,7.0015,4,56,60,Thursday,370,Winter,2012,Jan,0,Thursday,Yes,Clear,10.899153,13.9206,52.416700000000006,8.709128999999999,140,3132,3272
8765,2012-01-06,Winter,2012,Jan,0,0,Friday,Yes,Clear,9.02,12.879999999999999,75.0,6.0032,1,24,25,Friday,371,Winter,2012,Jan,0,Friday,Yes,Clear,13.700847,17.01335,54.2083,11.249836,307,3791,4098
8766,2012-01-06,Winter,2012,Jan,1,0,Friday,Yes,Clear,9.02,13.635,75.0,0.0,2,6,8,Friday,371,Winter,2012,Jan,0,Friday,Yes,Clear,13.700847,17.01335,54.2083,11.249836,307,3791,4098
8767,2012-01-06,Winter,2012,Jan,2,0,Friday,Yes,Clear,9.02,11.365,69.0,11.0014,2,3,5,Friday,371,Winter,2012,Jan,0,Friday,Yes,Clear,13.700847,17.01335,54.2083,11.249836,307,3791,4098
8768,2012-01-06,Winter,2012,Jan,3,0,Friday,Yes,Clear,9.02,12.120000000000001,69.0,7.0015,1,3,4,Friday,371,Winter,2012,Jan,0,Friday,Yes,Clear,13.700847,17.01335,54.2083,11.249836,307,3791,4098
8769,2012-01-06,Winter,2012,Jan,4,0,Friday,Yes,Clear,9.02,11.365,69.0,8.9981,0,3,3,Friday,371,Winter,2012,Jan,0,Friday,Yes,Clear,13.700847,17.01335,54.2083,11.249836,307,3791,4098
8770,2012-01-06,Winter,2012,Jan,5,0,Friday,Yes,Misty,8.200000000000001,10.605,80.0,8.9981,0,13,13,Friday,371,Winter,2012,Jan,0,Friday,Yes,Clear,13.700847,17.01335,54.2083,11.249836,307,3791,4098
8771,2012-01-06,Winter,2012,Jan,6,0,Friday,Yes,Misty,9.02,12.120000000000001,73.0,7.0015,1,69,70,Friday,371,Winter,2012,Jan,0,Friday,Yes,Clear,13.700847,17.01335,54.2083,11.249836,307,3791,4098
8772,2012-01-06,Winter,2012,Jan,7,0,Friday,Yes,Misty,9.84,14.395,65.0,0.0,4,201,205,Friday,371,Winter,2012,Jan,0,Friday,Yes,Clear,13.700847,17.01335,54.2083,11.249836,307,3791,4098
8773,2012-01-06,Winter,2012,Jan,8,0,Friday,Yes,Clear,9.84,12.120000000000001,70.0,8.9981,11,436,447,Friday,371,Winter,2012,Jan,0,Friday,Yes,Clear,13.700847,17.01335,54.2083,11.249836,307,3791,4098
8774,2012-01-06,Winter,2012,Jan,9,0,Friday,Yes,Clear,9.84,12.120000000000001,70.0,11.0014,4,237,241,Friday,371,Winter,2012,Jan,0,Friday,Yes,Clear,13.700847,17.01335,54.2083,11.249836,307,3791,4098
8775,2012-01-06,Winter,2012,Jan,10,0,Friday,Yes,Clear,10.66,12.879999999999999,65.0,12.998000000000001,14,102,116,Friday,371,Winter,2012,Jan,0,Friday,Yes,Clear,13.700847,17.01335,54.2083,11.249836,307,3791,4098
8776,2012-01-06,Winter,2012,Jan,11,0,Friday,Yes,Clear,12.299999999999999,15.15,56.00000000000001,11.0014,8,130,138,Friday,371,Winter,2012,Jan,0,Friday,Yes,Clear,13.700847,17.01335,54.2083,11.249836,307,3791,4098
8777,2012-01-06,Winter,2012,Jan,12,0,Friday,Yes,Clear,14.76,16.665,50.0,16.997899999999998,23,168,191,Friday,371,Winter,2012,Jan,0,Friday,Yes,Clear,13.700847,17.01335,54.2083,11.249836,307,3791,4098
8778,2012-01-06,Winter,2012,Jan,13,0,Friday,Yes,Clear,16.400000000000002,20.455000000000002,43.0,19.0012,16,188,204,Friday,371,Winter,2012,Jan,0,Friday,Yes,Clear,13.700847,17.01335,54.2083,11.249836,307,3791,4098
8779,2012-01-06,Winter,2012,Jan,14,0,Friday,Yes,Clear,18.86,22.725,36.0,12.998000000000001,26,152,178,Friday,371,Winter,2012,Jan,0,Friday,Yes,Clear,13.700847,17.01335,54.2083,11.249836,307,3791,4098
8780,2012-01-06,Winter,2012,Jan,15,0,Friday,Yes,Clear,21.32,25.0,27.0,16.997899999999998,44,178,222,Friday,371,Winter,2012,Jan,0,Friday,Yes,Clear,13.700847,17.01335,54.2083,11.249836,307,3791,4098
8781,2012-01-06,Winter,2012,Jan,16,0,Friday,Yes,Clear,21.32,25.0,27.0,19.0012,35,259,294,Friday,371,Winter,2012,Jan,0,Friday,Yes,Clear,13.700847,17.01335,54.2083,11.249836,307,3791,4098
8782,2012-01-06,Winter,2012,Jan,17,0,Friday,Yes,Clear,18.86,22.725,36.0,15.001299999999999,20,456,476,Friday,371,Winter,2012,Jan,0,Friday,Yes,Clear,13.700847,17.01335,54.2083,11.249836,307,3791,4098
8783,2012-01-06,Winter,2012,Jan,18,0,Friday,Yes,Clear,20.5,24.240000000000002,28.999999999999996,16.997899999999998,28,391,419,Friday,371,Winter,2012,Jan,0,Friday,Yes,Clear,13.700847,17.01335,54.2083,11.249836,307,3791,4098
8784,2012-01-06,Winter,2012,Jan,19,0,Friday,Yes,Clear,18.86,22.725,33.0,19.0012,11,261,272,Friday,371,Winter,2012,Jan,0,Friday,Yes,Clear,13.700847,17.01335,54.2083,11.249836,307,3791,4098
8785,2012-01-06,Winter,2012,Jan,20,0,Friday,Yes,Clear,17.22,21.21,41.0,12.998000000000001,14,163,177,Friday,371,Winter,2012,Jan,0,Friday,Yes,Clear,13.700847,17.01335,54.2083,11.249836,307,3791,4098
8786,2012-01-06,Winter,2012,Jan,21,0,Friday,Yes,Clear,16.400000000000002,20.455000000000002,43.0,15.001299999999999,17,137,154,Friday,371,Winter,2012,Jan,0,Friday,Yes,Clear,13.700847,17.01335,54.2083,11.249836,307,3791,4098
8787,2012-01-06,Winter,2012,Jan,22,0,Friday,Yes,Clear,14.76,17.424999999999997,50.0,12.998000000000001,12,123,135,Friday,371,Winter,2012,Jan,0,Friday,Yes,Clear,13.700847,17.01335,54.2083,11.249836,307,3791,4098
8788,2012-01-06,Winter,2012,Jan,23,0,Friday,Yes,Clear,14.76,18.94,50.0,0.0,13,88,101,Friday,371,Winter,2012,Jan,0,Friday,Yes,Clear,13.700847,17.01335,54.2083,11.249836,307,3791,4098
8789,2012-01-07,Winter,2012,Jan,0,0,Saturday,No,Clear,14.76,17.424999999999997,50.0,11.0014,2,77,79,Saturday,372,Winter,2012,Jan,0,Saturday,No,Clear,16.126653,19.53895,53.1667,11.708786,1070,3451,4521
8790,2012-01-07,Winter,2012,Jan,1,0,Saturday,No,Clear,15.58,19.695,46.0,11.0014,6,56,62,Saturday,372,Winter,2012,Jan,0,Saturday,No,Clear,16.126653,19.53895,53.1667,11.708786,1070,3451,4521
8791,2012-01-07,Winter,2012,Jan,2,0,Saturday,No,Clear,14.76,18.18,50.0,7.0015,2,36,38,Saturday,372,Winter,2012,Jan,0,Saturday,No,Clear,16.126653,19.53895,53.1667,11.708786,1070,3451,4521
8792,2012-01-07,Winter,2012,Jan,3,0,Saturday,No,Clear,13.120000000000001,16.665,56.99999999999999,7.0015,1,19,20,Saturday,372,Winter,2012,Jan,0,Saturday,No,Clear,16.126653,19.53895,53.1667,11.708786,1070,3451,4521
8793,2012-01-07,Winter,2012,Jan,4,0,Saturday,No,Clear,13.120000000000001,16.665,56.99999999999999,6.0032,1,9,10,Saturday,372,Winter,2012,Jan,0,Saturday,No,Clear,16.126653,19.53895,53.1667,11.708786,1070,3451,4521
8794,2012-01-07,Winter,2012,Jan,5,0,Saturday,No,Clear,10.66,13.635,75.0,7.0015,2,7,9,Saturday,372,Winter,2012,Jan,0,Saturday,No,Clear,16.126653,19.53895,53.1667,11.708786,1070,3451,4521
8795,2012-01-07,Winter,2012,Jan,6,0,Saturday,No,Clear,10.66,13.635,75.0,7.0015,0,7,7,Saturday,372,Winter,2012,Jan,0,Saturday,No,Clear,16.126653,19.53895,53.1667,11.708786,1070,3451,4521
8796,2012-01-07,Winter,2012,Jan,7,0,Saturday,No,Clear,9.02,11.365,87.0,12.998000000000001,0,20,20,Saturday,372,Winter,2012,Jan,0,Saturday,No,Clear,16.126653,19.53895,53.1667,11.708786,1070,3451,4521
8797,2012-01-07,Winter,2012,Jan,8,0,Saturday,No,Clear,9.84,12.879999999999999,75.0,7.0015,0,64,64,Saturday,372,Winter,2012,Jan,0,Saturday,No,Clear,16.126653,19.53895,53.1667,11.708786,1070,3451,4521
8798,2012-01-07,Winter,2012,Jan,9,0,Saturday,No,Clear,9.02,11.365,80.0,8.9981,14,116,130,Saturday,372,Winter,2012,Jan,0,Saturday,No,Clear,16.126653,19.53895,53.1667,11.708786,1070,3451,4521
8799,2012-01-07,Winter,2012,Jan,10,0,Saturday,No,Clear,11.48,15.15,75.0,6.0032,43,160,203,Saturday,372,Winter,2012,Jan,0,Saturday,No,Clear,16.126653,19.53895,53.1667,11.708786,1070,3451,4521
8800,2012-01-07,Winter,2012,Jan,11,0,Saturday,No,Clear,13.940000000000001,15.909999999999998,56.99999999999999,15.001299999999999,74,250,324,Saturday,372,Winter,2012,Jan,0,Saturday,No,Clear,16.126653,19.53895,53.1667,11.708786,1070,3451,4521
8801,2012-01-07,Winter,2012,Jan,12,0,Saturday,No,Clear,16.400000000000002,20.455000000000002,43.0,15.001299999999999,100,276,376,Saturday,372,Winter,2012,Jan,0,Saturday,No,Clear,16.126653,19.53895,53.1667,11.708786,1070,3451,4521
8802,2012-01-07,Winter,2012,Jan,13,0,Saturday,No,Clear,18.04,21.97,44.0,12.998000000000001,149,296,445,Saturday,372,Winter,2012,Jan,0,Saturday,No,Clear,16.126653,19.53895,53.1667,11.708786,1070,3451,4521
8803,2012-01-07,Winter,2012,Jan,14,0,Saturday,No,Clear,20.5,24.240000000000002,42.0,19.0012,156,356,512,Saturday,372,Winter,2012,Jan,0,Saturday,No,Clear,16.126653,19.53895,53.1667,11.708786,1070,3451,4521
8804,2012-01-07,Winter,2012,Jan,15,0,Saturday,No,Clear,23.779999999999998,27.275,37.0,19.999499999999998,132,317,449,Saturday,372,Winter,2012,Jan,0,Saturday,No,Clear,16.126653,19.53895,53.1667,11.708786,1070,3451,4521
8805,2012-01-07,Winter,2012,Jan,16,0,Saturday,No,Misty,22.96,26.515,37.0,19.0012,133,268,401,Saturday,372,Winter,2012,Jan,0,Saturday,No,Clear,16.126653,19.53895,53.1667,11.708786,1070,3451,4521
8806,2012-01-07,Winter,2012,Jan,17,0,Saturday,No,Misty,22.14,25.759999999999998,43.0,8.9981,87,235,322,Saturday,372,Winter,2012,Jan,0,Saturday,No,Clear,16.126653,19.53895,53.1667,11.708786,1070,3451,4521
8807,2012-01-07,Winter,2012,Jan,18,0,Saturday,No,Clear,22.14,25.759999999999998,45.0,8.9981,49,248,297,Saturday,372,Winter,2012,Jan,0,Saturday,No,Clear,16.126653,19.53895,53.1667,11.708786,1070,3451,4521
8808,2012-01-07,Winter,2012,Jan,19,0,Saturday,No,Clear,21.32,25.0,42.0,7.0015,44,171,215,Saturday,372,Winter,2012,Jan,0,Saturday,No,Clear,16.126653,19.53895,53.1667,11.708786,1070,3451,4521
8809,2012-01-07,Winter,2012,Jan,20,0,Saturday,No,Clear,20.5,24.240000000000002,39.0,16.997899999999998,21,149,170,Saturday,372,Winter,2012,Jan,0,Saturday,No,Clear,16.126653,19.53895,53.1667,11.708786,1070,3451,4521
8810,2012-01-07,Winter,2012,Jan,21,0,Saturday,No,Clear,18.04,21.97,44.0,15.001299999999999,22,118,140,Saturday,372,Winter,2012,Jan,0,Saturday,No,Clear,16.126653,19.53895,53.1667,11.708786,1070,3451,4521
8811,2012-01-07,Winter,2012,Jan,22,0,Saturday,No,Clear,18.04,21.97,38.0,16.997899999999998,16,93,109,Saturday,372,Winter,2012,Jan,0,Saturday,No,Clear,16.126653,19.53895,53.1667,11.708786,1070,3451,4521
8812,2012-01-07,Winter,2012,Jan,23,0,Saturday,No,Clear,17.22,21.21,38.0,15.001299999999999,16,103,119,Saturday,372,Winter,2012,Jan,0,Saturday,No,Clear,16.126653,19.53895,53.1667,11.708786,1070,3451,4521
8813,2012-01-08,Winter,2012,Jan,0,0,Sunday,No,Clear,15.58,19.695,40.0,19.0012,14,77,91,Sunday,373,Winter,2012,Jan,0,Sunday,No,Clear,13.8375,17.012900000000002,46.5,12.833314,599,2826,3425
8814,2012-01-08,Winter,2012,Jan,1,0,Sunday,No,Clear,13.940000000000001,16.665,42.0,12.998000000000001,10,62,72,Sunday,373,Winter,2012,Jan,0,Sunday,No,Clear,13.8375,17.012900000000002,46.5,12.833314,599,2826,3425
8815,2012-01-08,Winter,2012,Jan,2,0,Sunday,No,Clear,14.76,16.665,37.0,19.0012,10,57,67,Sunday,373,Winter,2012,Jan,0,Sunday,No,Clear,13.8375,17.012900000000002,46.5,12.833314,599,2826,3425
8816,2012-01-08,Winter,2012,Jan,3,0,Sunday,No,Clear,13.940000000000001,16.665,42.0,8.9981,6,26,32,Sunday,373,Winter,2012,Jan,0,Sunday,No,Clear,13.8375,17.012900000000002,46.5,12.833314,599,2826,3425
8817,2012-01-08,Winter,2012,Jan,4,0,Sunday,No,Clear,13.120000000000001,15.15,49.0,16.997899999999998,2,4,6,Sunday,373,Winter,2012,Jan,0,Sunday,No,Clear,13.8375,17.012900000000002,46.5,12.833314,599,2826,3425
8818,2012-01-08,Winter,2012,Jan,5,0,Sunday,No,Misty,13.120000000000001,16.665,49.0,7.0015,0,2,2,Sunday,373,Winter,2012,Jan,0,Sunday,No,Clear,13.8375,17.012900000000002,46.5,12.833314,599,2826,3425
8819,2012-01-08,Winter,2012,Jan,6,0,Sunday,No,Misty,12.299999999999999,16.665,52.0,0.0,0,2,2,Sunday,373,Winter,2012,Jan,0,Sunday,No,Clear,13.8375,17.012900000000002,46.5,12.833314,599,2826,3425
8820,2012-01-08,Winter,2012,Jan,7,0,Sunday,No,Misty,12.299999999999999,16.665,52.0,0.0,1,23,24,Sunday,373,Winter,2012,Jan,0,Sunday,No,Clear,13.8375,17.012900000000002,46.5,12.833314,599,2826,3425
8821,2012-01-08,Winter,2012,Jan,8,0,Sunday,No,Clear,12.299999999999999,15.15,52.0,8.9981,4,53,57,Sunday,373,Winter,2012,Jan,0,Sunday,No,Clear,13.8375,17.012900000000002,46.5,12.833314,599,2826,3425
8822,2012-01-08,Winter,2012,Jan,9,0,Sunday,No,Clear,13.120000000000001,16.665,53.0,8.9981,23,102,125,Sunday,373,Winter,2012,Jan,0,Sunday,No,Clear,13.8375,17.012900000000002,46.5,12.833314,599,2826,3425
8823,2012-01-08,Winter,2012,Jan,10,0,Sunday,No,Clear,13.940000000000001,16.665,49.0,11.0014,27,181,208,Sunday,373,Winter,2012,Jan,0,Sunday,No,Clear,13.8375,17.012900000000002,46.5,12.833314,599,2826,3425
8824,2012-01-08,Winter,2012,Jan,11,0,Sunday,No,Clear,14.76,17.424999999999997,46.0,15.001299999999999,55,201,256,Sunday,373,Winter,2012,Jan,0,Sunday,No,Clear,13.8375,17.012900000000002,46.5,12.833314,599,2826,3425
8825,2012-01-08,Winter,2012,Jan,12,0,Sunday,No,Clear,15.58,19.695,43.0,15.001299999999999,78,273,351,Sunday,373,Winter,2012,Jan,0,Sunday,No,Clear,13.8375,17.012900000000002,46.5,12.833314,599,2826,3425
8826,2012-01-08,Winter,2012,Jan,13,0,Sunday,No,Clear,16.400000000000002,20.455000000000002,37.0,19.999499999999998,77,266,343,Sunday,373,Winter,2012,Jan,0,Sunday,No,Clear,13.8375,17.012900000000002,46.5,12.833314,599,2826,3425
8827,2012-01-08,Winter,2012,Jan,14,0,Sunday,No,Clear,16.400000000000002,20.455000000000002,40.0,12.998000000000001,75,253,328,Sunday,373,Winter,2012,Jan,0,Sunday,No,Clear,13.8375,17.012900000000002,46.5,12.833314,599,2826,3425
8828,2012-01-08,Winter,2012,Jan,15,0,Sunday,No,Clear,16.400000000000002,20.455000000000002,37.0,19.0012,89,241,330,Sunday,373,Winter,2012,Jan,0,Sunday,No,Clear,13.8375,17.012900000000002,46.5,12.833314,599,2826,3425
8829,2012-01-08,Winter,2012,Jan,16,0,Sunday,No,Clear,16.400000000000002,20.455000000000002,37.0,19.999499999999998,58,256,314,Sunday,373,Winter,2012,Jan,0,Sunday,No,Clear,13.8375,17.012900000000002,46.5,12.833314,599,2826,3425
8830,2012-01-08,Winter,2012,Jan,17,0,Sunday,No,Clear,15.58,19.695,40.0,15.001299999999999,22,197,219,Sunday,373,Winter,2012,Jan,0,Sunday,No,Clear,13.8375,17.012900000000002,46.5,12.833314,599,2826,3425
8831,2012-01-08,Winter,2012,Jan,18,0,Sunday,No,Clear,13.940000000000001,15.909999999999998,46.0,15.001299999999999,19,162,181,Sunday,373,Winter,2012,Jan,0,Sunday,No,Clear,13.8375,17.012900000000002,46.5,12.833314,599,2826,3425
